Date,Temp,线性回归,二次多项式回归,三次多项式回归,岭回归,随机森林,多层神经元
1983-09-30,9.6,9.515625,14.142578125,9.600000000000016,9.56577130955532,9.010627401855578,9.390216
1983-10-01,9.3,10.734375,8.873046875,9.300000000000043,10.706214208152279,9.482743596273998,9.866417
1983-10-02,13.9,11.046875,10.212890625,13.900000000000011,10.72117530522608,9.9541262434324,9.553345
1983-10-03,7.7,10.546875,5.5625,7.699999999999968,10.390970601483689,9.769152667528708,10.321902
1983-10-04,9.5,10.984375,9.228515625,9.500000000000005,10.720132782459213,9.707054127538834,10.118355
1983-10-05,7.6,10.515625,7.908203125,7.600000000000122,10.421028148541716,9.801035817092524,9.926015
1983-10-06,6.9,10.828125,6.998046875,6.9000000000000385,10.710915911222685,9.738742166298874,9.956988
1983-10-07,6.8,10.953125,8.388671875,6.799999999999884,10.673058483730022,9.739813019478696,10.086969
1983-10-08,5.8,10.4375,5.392578125,5.799999999999947,10.420842045789534,9.445843963639156,9.814248
1983-10-09,6.0,10.40625,4.263671875,5.9999999999998055,10.182124010971476,9.115118865197404,9.895823
1983-10-10,8.3,10.53125,5.82421875,8.300000000000002,10.322613747612426,9.628418808604634,10.759236
1983-10-11,9.1,10.59375,11.337890625,9.099999999999843,10.373053610254756,9.64542112242931,10.134167
1983-10-12,12.5,10.6875,8.4921875,12.50000000000001,10.400509354215895,9.660234437460195,10.019236
1983-10-13,13.2,10.15625,10.126953125,13.199999999999985,9.966649138734878,9.661936340208609,10.055286
1983-10-14,16.2,10.65625,8.607421875,16.20000000000009,10.608081791660778,9.63916477835643,10.190352
1983-10-15,12.5,11.109375,2.974609375,12.500000000000012,10.899748963468324,9.404995065718058,10.393814
1983-10-16,11.8,10.390625,6.767578125,11.800000000000129,10.40983063869731,9.079307373913174,9.329941
1983-10-17,10.6,10.015625,4.884765625,10.600000000000074,10.137428989437552,9.565926708954095,10.323587
1983-10-18,10.0,9.921875,10.357421875,10.000000000000135,10.2466386849249,9.601922636246776,10.331376
1983-10-19,12.2,10.234375,6.982421875,12.200000000000063,10.343946138675522,9.616735951277661,10.466052
1983-10-20,8.9,10.046875,6.990234375,8.900000000000096,10.29072241282716,9.616735951277661,10.649899
1983-10-21,10.3,9.890625,9.880859375,10.299999999999986,9.994727161591069,9.558594009538425,10.413112
1983-10-22,7.5,9.671875,6.634765625,7.5000000000001155,9.804779307640006,9.39210644382135,10.620069
1983-10-23,11.6,10.109375,9.53515625,11.59999999999997,10.013944155236773,9.171599529039922,9.913056
1983-10-24,12.6,10.015625,8.712890625,12.600000000000083,9.949639571082546,9.827568623608478,10.702983
1983-10-25,12.9,10.578125,11.8359375,12.900000000000007,10.517182796408502,10.073276589584978,10.639256
1983-10-26,11.7,10.171875,9.427734375,11.699999999999893,10.149441105021754,10.120944824841803,10.617732
1983-10-27,14.0,9.953125,9.466796875,14.00000000000007,9.988577278328718,10.050701354638797,10.6576185
1983-10-28,12.3,10.296875,7.673828125,12.300000000000017,10.335867158516882,10.173266312644751,10.865773
1983-10-29,9.0,10.515625,9.263671875,8.999999999999998,10.647510630672903,10.043056496357265,10.3011675
1983-10-30,9.2,10.609375,11.111328125,9.200000000000074,10.569356763720187,9.650926093046895,10.001689
1983-10-31,9.8,10.453125,8.37109375,9.800000000000113,10.349596181424628,10.28560498734076,11.282111
1983-11-01,11.8,13.234375,14.7578125,11.800000000000033,12.9744667436864,10.983396055508768,11.750999
1983-11-02,10.6,13.546875,14.6171875,10.599999999999994,13.292507481972295,11.049866959096049,11.535816
1983-11-03,12.6,12.953125,11.498046875,12.59999999999988,12.692851436015406,11.158819088403781,11.449755
1983-11-04,11.0,13.171875,11.638671875,11.00000000000005,12.881509977594188,11.448944725812241,11.591774
1983-11-05,8.2,12.453125,11.318359375,8.199999999999804,12.462864571371359,11.343878466400877,10.557294
1983-11-06,7.5,12.921875,12.251953125,7.499999999999951,12.656882626466343,11.517659056395734,10.845997
1983-11-07,13.6,13.140625,14.923828125,13.599999999999982,12.801418382608443,12.290107579179457,11.8717575
1983-11-08,14.8,12.96875,17.419921875,14.79999999999994,12.689094581323655,12.059641412579838,12.224989
1983-11-09,10.9,12.9375,13.228515625,10.900000000000013,12.753456187717694,11.781051376388618,12.070648
1983-11-10,7.7,12.875,11.35546875,7.700000000000077,12.624494582144145,11.562958831440943,12.074443
1983-11-11,10.2,12.78125,10.75,10.200000000000001,12.534430805389729,11.417176845614614,11.819646
1983-11-12,10.8,12.59375,13.017578125,10.79999999999999,12.442345777045539,11.309400677492999,10.9791765
1983-11-13,10.8,12.28125,12.748046875,10.799999999999674,11.912615853978537,11.694185247603206,10.906375
1983-11-14,12.5,12.90625,14.283203125,12.500000000000117,12.736441690539198,12.244639592352884,11.945304
1983-11-15,13.2,13.609375,8.466796875,13.199999999999978,13.168001499002445,12.116085909898542,12.2524
1983-11-16,8.7,12.921875,13.900390625,8.700000000000127,12.981162815443525,11.50040381705378,12.061979
1983-11-17,5.7,12.421875,14.037109375,5.700000000000025,12.43930982396927,11.338812180515822,12.271097
1983-11-18,9.8,12.109375,11.919921875,9.799999999999992,12.408015880059875,11.381616529563841,12.473378
1983-11-19,7.3,12.203125,11.658203125,7.30000000000002,12.385782561505163,11.42374004254319,11.519848
1983-11-20,10.8,12.171875,14.412109375,10.800000000000008,12.236689128070818,11.732221399138709,10.88586
1983-11-21,10.0,12.078125,16.267578125,9.999999999999952,12.123087060469489,12.384643449496583,11.663144
1983-11-22,16.2,12.203125,14.248046875,16.200000000000234,12.073031843174126,13.124894966837099,12.231661
1983-11-23,15.0,12.640625,16.7421875,14.999999999999888,12.58527633198299,13.86561975016617,12.274314
1983-11-24,14.5,12.390625,14.736328125,14.500000000000046,12.251520405614265,13.450515261408611,12.447439
1983-11-25,15.9,12.765625,13.669921875,15.900000000000047,12.678559991543477,12.93768557236074,12.659226
1983-11-26,14.9,12.140625,13.80859375,14.90000000000005,12.191277527851398,12.949258408275664,11.865297
1983-11-27,14.2,12.078125,14.314453125,14.199999999999957,11.934543993572378,12.997785079467391,11.248966
1983-11-28,15.8,12.546875,16.927734375,15.799999999999986,12.464227057395302,15.17745110672071,12.433816
1983-11-29,17.2,13.046875,14.720703125,17.199999999999925,12.915763166207023,14.937478851042759,12.4227915
1983-11-30,17.6,13.140625,15.634765625,17.600000000000136,13.140688940466402,15.094205545372658,12.424397
1983-12-01,12.1,14.796875,14.892578125,12.100000000000048,14.5522433824702,13.096445353952477,13.06695
1983-12-02,11.4,14.984375,14.447265625,11.400000000000071,14.750132345709721,13.187210347180894,13.241383
1983-12-03,13.0,14.296875,12.583984375,13.000000000000046,14.238145461073614,13.280502960536628,12.02646
1983-12-04,13.2,14.671875,13.955078125,13.19999999999999,14.243876136486673,13.21303474748647,12.428867
1983-12-05,12.0,14.140625,13.66796875,11.999999999999993,14.007012911157563,13.31672069987877,13.495667
1983-12-06,15.3,14.671875,17.361328125,15.30000000000004,14.524462471815012,13.485148405420446,13.368876
1983-12-07,12.7,14.953125,18.775390625,12.699999999999886,14.606756819368725,13.43445033648366,13.3436575
1983-12-08,12.1,14.5,16.486328125,12.100000000000028,14.266871220107454,13.316873355864201,13.69211
1983-12-09,13.8,14.34375,14.666015625,13.80000000000005,14.21108105145512,13.381213952680207,13.741939
1983-12-10,10.9,14.25,14.791015625,10.899999999999867,14.169788607202351,13.484785649175024,12.400584
1983-12-11,12.0,14.28125,13.505859375,11.99999999999994,13.896796964282215,13.880937548675742,12.298076
1983-12-12,16.5,14.3125,14.533203125,16.500000000000032,13.986494116831743,14.326640334302414,13.625682
1983-12-13,15.0,14.03125,13.169921875,15.00000000000003,13.780195699327205,14.478348551664201,13.571954
1983-12-14,11.2,14.6875,14.99609375,11.2,14.54178012729948,14.16785301739082,13.51937
1983-12-15,13.9,15.171875,10.896484375,13.90000000000001,14.745778137786246,13.995217564610424,13.978932
1983-12-16,15.0,14.296875,14.103515625,14.999999999999936,14.438787679180951,14.26691713426,14.235313
1983-12-17,14.8,13.734375,15.748046875,14.800000000000054,13.984603849027478,14.108893066110099,13.110297
1983-12-18,15.0,13.578125,12.982421875,14.99999999999995,13.77038203895236,14.082266342385894,12.470203
1983-12-19,13.3,13.859375,12.294921875,13.299999999999969,13.929930901291367,14.192913923488327,13.728683
1983-12-20,20.4,13.921875,14.005859375,20.40000000000004,14.104268973419487,14.371770320126236,13.789687
1983-12-21,18.0,13.890625,16.955078125,17.999999999999886,13.928425497229771,14.230621392441186,13.494366
1983-12-22,12.2,13.734375,10.271484375,12.199999999999978,13.650808481957926,14.207874487533362,14.262938
1983-12-23,16.7,14.046875,16.736328125,16.700000000000024,14.042901195720416,14.414711339851058,14.453171
1983-12-24,13.8,13.734375,13.857421875,13.799999999999969,13.796814430672471,14.38210550257844,13.411348
1983-12-25,17.5,14.234375,14.345703125,17.50000000000002,14.040926150435961,14.471833523670822,12.762125
1983-12-26,15.0,13.828125,13.580078125,15.000000000000012,13.735425867637602,14.75523679841642,14.0616255
1983-12-27,13.9,13.828125,13.9140625,13.900000000000112,13.802123838921046,14.708977010760725,14.098138
1983-12-28,11.1,14.296875,13.197265625,11.099999999999904,14.269565494155584,14.464921975865408,14.119438
1983-12-29,16.1,14.578125,13.185546875,16.100000000000055,14.493539804990824,15.227993556693736,14.181254
1983-12-30,20.4,14.546875,18.931640625,20.399999999999956,14.598313804203828,17.404872267910378,14.349646
1983-12-31,18.0,14.171875,19.408203125,18.000000000000114,14.196771041014554,17.067127688376438,13.071012
1984-01-01,19.5,15.765625,17.134765625,19.499999999999872,14.756810244573787,16.279093753823297,16.113115
1984-01-02,17.1,16.015625,17.404296875,17.10000000000005,15.137092391448068,15.126273437973959,15.6930065
1984-01-03,17.1,15.640625,13.591796875,17.100000000000136,14.764998143467661,14.503917762534998,15.376737
1984-01-04,12.0,15.171875,8.978515625,11.999999999999961,14.920929586527953,13.839443550768886,17.686197
1984-01-05,11.0,14.515625,9.162109375,11.000000000000115,14.414615018984342,13.789495017462741,17.557854
1984-01-06,16.3,14.859375,12.876953125,16.299999999999955,14.791560940245049,14.083494324087328,17.549913
1984-01-07,16.1,14.859375,14.115234375,16.099999999999937,14.75431451549343,14.55418371799406,16.188244
1984-01-08,13.0,14.625,16.49609375,12.99999999999995,14.318559208646176,14.352339703932385,17.097807
1984-01-09,13.4,14.59375,14.568359375,13.399999999999903,14.445162223628603,14.291662238584665,17.489056
1984-01-10,15.2,14.78125,11.650390625,15.199999999999957,14.543762416031534,14.10468434095405,17.21347
1984-01-11,12.5,14.8125,11.892578125,12.500000000000014,14.573850414323495,14.321647780303865,16.983667
1984-01-12,14.3,14.6875,12.53515625,14.300000000000258,14.394096224658522,14.319695680146857,16.975407
1984-01-13,16.5,14.21875,15.146484375,16.5,14.047294167757242,14.254182598544558,17.022295
1984-01-14,18.6,14.59375,11.939453125,18.600000000000023,14.689337823424186,15.416385351149993,16.439209
1984-01-15,18.0,15.296875,13.208984375,18.000000000000007,14.797466126324966,14.972100551261107,16.74958
1984-01-16,18.2,14.515625,15.759765625,18.20000000000002,14.672868851354435,14.632338197955791,16.421467
1984-01-17,11.4,14.234375,11.490234375,11.400000000000166,14.35857765785666,14.108791878583338,16.423248
1984-01-18,11.9,14.078125,12.341796875,11.900000000000036,14.447435488993639,14.040272989982798,16.48518
1984-01-19,12.2,14.234375,13.630859375,12.19999999999999,14.337533009118147,14.060021446772923,16.481302
1984-01-20,14.8,14.046875,16.353515625,14.79999999999994,14.371367441849523,14.111783706567183,16.509527
1984-01-21,13.1,13.765625,12.27734375,13.099999999999994,14.075983193354476,14.405412418674016,15.817652
1984-01-22,12.7,13.828125,14.30078125,12.699999999999946,13.702496470496648,14.260196061165097,16.41226
1984-01-23,10.5,14.265625,12.650390625,10.500000000000215,14.2769823678939,13.846897152686633,16.76891
1984-01-24,13.8,14.234375,10.720703125,13.800000000000058,14.170788239501656,13.955292606372405,16.77421
1984-01-25,18.8,14.734375,11.67578125,18.800000000000196,14.717979600477241,14.169101466811307,16.776686
1984-01-26,13.9,14.171875,12.263671875,13.900000000000022,14.143027975464381,13.562392853244578,16.768232
1984-01-27,11.2,13.984375,11.66015625,11.200000000000115,14.069222307351083,13.591936563608693,16.767998
1984-01-28,10.6,14.234375,12.33203125,10.600000000000037,14.41712319028029,13.432654268138014,16.154644
1984-01-29,14.7,14.671875,15.880859375,14.69999999999995,14.545227793529547,14.085925913043434,15.852084
1984-01-30,13.1,14.734375,8.615234375,13.100000000000136,14.832394976377312,13.469070575728692,16.515093
1984-01-31,12.1,14.671875,11.146484375,12.100000000000083,14.570744849843738,13.329727994065317,16.477402
1984-02-01,14.7,15.546875,13.408203125,14.699999999999969,15.360731365447513,14.036914868993156,16.12105
1984-02-02,11.1,15.671875,11.845703125,11.099999999999918,15.471562170107298,13.78954106989589,16.045145
1984-02-03,13.0,15.078125,14.701171875,12.999999999999904,14.958964282730145,13.943557130884663,16.025145
1984-02-04,15.6,15.203125,14.740234375,15.599999999999962,15.148233827049971,14.209897197951703,14.560251
1984-02-05,14.2,14.734375,14.33984375,14.199999999999962,14.546049551920376,14.42923131394471,15.111347
1984-02-06,15.5,15.171875,14.826171875,15.500000000000014,15.105388656815844,14.442499563254842,15.752803
1984-02-07,18.0,15.484375,16.763671875,17.99999999999994,15.208034868719924,14.50011722957584,15.558112
1984-02-08,15.0,15.21875,13.642578125,15.000000000000055,15.075359203084767,14.498972585587667,15.345607
1984-02-09,15.9,15.03125,14.607421875,15.89999999999995,14.932510875852694,14.486849686799442,15.239778
1984-02-10,15.5,15.03125,14.291015625,15.500000000000052,14.890607428858882,14.546569463098882,15.142413
1984-02-11,15.8,14.84375,14.798828125,15.80000000000009,14.801154654845512,14.8898179412202,14.828425
1984-02-12,16.6,14.90625,16.533203125,16.599999999999838,14.525530757594556,14.900554697678658,14.633758
1984-02-13,13.6,14.53125,11.599609375,13.599999999999952,14.361121884328037,14.735412305488875,15.1805105
1984-02-14,13.8,15.21875,16.041015625,13.799999999999962,15.143058176650682,14.912311102126273,14.816967
1984-02-15,14.6,15.921875,13.248046875,14.600000000000161,15.554266120763558,15.03105542412562,14.995074
1984-02-16,15.6,14.984375,15.482421875,15.600000000000108,15.160217503578528,15.149776671712562,14.700036
1984-02-17,16.6,14.546875,15.220703125,16.600000000000136,14.705422670684008,15.197285238889503,14.804574
1984-02-18,14.3,14.109375,15.978515625,14.300000000000047,14.674739729515657,15.14418402693915,14.196778
1984-02-19,16.3,14.484375,15.888671875,16.299999999999862,14.468967542054182,14.940021438982512,14.203352
1984-02-20,18.9,14.390625,14.470703125,18.900000000000055,14.685195158420319,14.96738021130583,14.176872
1984-02-21,18.7,14.390625,15.337890625,18.699999999999818,14.529703546580972,14.980725276567819,14.445885
1984-02-22,14.5,14.453125,15.392578125,14.500000000000068,14.459296464935239,14.828610528442663,14.834561
1984-02-23,16.5,14.734375,15.80078125,16.50000000000012,14.764331020117991,14.738838966127796,14.875649
1984-02-24,14.1,14.515625,14.916015625,14.100000000000048,14.517633252329004,14.555590114863952,14.9531355
1984-02-25,13.5,14.796875,16.029296875,13.499999999999718,14.94528384099926,14.3126774858795,14.508668
1984-02-26,11.7,14.390625,14.083984375,11.700000000000243,14.274462508400415,13.759066511212279,13.992221
1984-02-27,15.1,14.328125,15.345703125,15.099999999999955,14.383050023921879,13.242119410771313,14.54332
1984-02-28,11.2,14.859375,14.337890625,11.199999999999989,14.870843543506785,12.974307792616127,14.541437
1984-02-29,13.5,15.296875,15.283203125,13.50000000000005,15.302027787968138,13.416923854838217,14.541501
1984-03-01,12.6,14.484375,12.947265625,12.599999999999946,14.359696059888991,14.120897364784511,14.328494
1984-03-02,8.8,14.671875,9.255859375,8.80000000000016,14.557585023128512,13.624120581461936,14.291625
1984-03-03,10.5,13.984375,10.435546875,10.499999999999766,14.045598138492403,14.2232477298853,13.057956
1984-03-04,12.1,14.359375,10.759765625,12.100000000000025,14.051328813905464,14.208472736924866,13.381761
1984-03-05,14.5,13.828125,12.447265625,14.50000000000003,13.814465588576352,14.01329378064575,13.970752
1984-03-06,19.5,14.359375,16.298828125,19.499999999999865,14.331915149233803,14.322782626791009,13.812074
1984-03-07,14.0,14.640625,14.630859375,13.999999999999998,14.414209496787514,14.427974354518087,13.636661
1984-03-08,13.8,14.1875,14.431640625,13.799999999999992,14.074323897526245,14.4155248882901,13.42497
1984-03-09,10.5,14.03125,12.109375,10.499999999999915,14.01853372887391,14.264960975577312,13.309917
1984-03-10,13.8,13.9375,10.845703125,13.799999999999851,13.977241284621142,14.635557317156008,12.944854
1984-03-11,11.4,13.96875,9.357421875,11.400000000000006,13.704249641701004,14.45817603678068,12.881067
1984-03-12,15.6,14.0,12.75,15.599999999999955,13.793946794250532,14.672344460866507,13.334831
1984-03-13,11.1,13.71875,6.064453125,11.100000000000009,13.587648376745996,14.46208862121582,13.009339
1984-03-14,12.1,14.375,7.369140625,12.099999999999936,14.349232804718271,14.544080090022565,12.705432
1984-03-15,14.2,14.859375,11.873046875,14.200000000000056,14.553230815205035,14.8773246626219,13.028051
1984-03-16,10.9,13.984375,10.634765625,10.900000000000022,14.246240356599742,14.923149955463446,12.94665
1984-03-17,14.2,13.421875,12.708984375,14.20000000000003,13.792056526446267,15.138605195497542,12.578892
1984-03-18,13.8,13.265625,11.986328125,13.799999999999985,13.57783471637115,14.811573980089923,12.206503
1984-03-19,15.1,13.546875,12.982421875,15.100000000000005,13.737383578710158,14.836451428353158,12.187977
1984-03-20,14.0,13.609375,11.240234375,13.999999999999828,13.911721650838277,14.907980464299618,12.176937
1984-03-21,12.1,13.578125,8.251953125,12.100000000000055,13.735878174648562,14.861075308023972,12.56888
1984-03-22,13.8,13.421875,10.123046875,13.79999999999996,13.458261159376717,14.912617157892383,12.898425
1984-03-23,16.6,13.734375,14.630859375,16.600000000000282,13.850353873139207,14.945170320623024,13.013559
1984-03-24,17.8,13.421875,13.134765625,17.800000000000022,13.604267108091262,14.993670096107202,12.810499
1984-03-25,9.4,13.921875,12.001953125,9.399999999999928,13.848378827854752,14.142169202338136,12.038647
1984-03-26,10.2,13.515625,11.826171875,10.199999999999894,13.542878545056391,13.072887873277262,12.512457
1984-03-27,7.4,13.515625,8.48828125,7.399999999999954,13.609576516339837,12.382543550472713,12.518754
1984-03-28,8.7,13.984375,8.291015625,8.699999999999985,14.077018171574375,12.582998237095575,12.519638
1984-03-29,14.0,14.265625,9.701171875,13.999999999999954,14.300992482409615,13.076247759498699,12.516565
1984-03-30,15.3,14.234375,10.236328125,15.300000000000079,14.405766481622619,13.539134228556813,12.56285
1984-03-31,11.1,13.859375,10.486328125,11.100000000000154,14.004223718433344,13.301982803675443,12.625058
1984-04-01,9.7,11.734375,12.400390625,9.700000000000127,11.5225150643702,10.736739777914796,12.011075
1984-04-02,10.3,11.984375,11.880859375,10.299999999999939,11.902797211244483,11.526257598413517,12.341018
1984-04-03,9.2,11.609375,10.029296875,9.200000000000024,11.530702963264075,11.195842219892874,12.236574
1984-04-04,8.2,11.984375,10.537109375,8.199999999999987,11.83951327988923,11.095090790458705,12.146532
1984-04-05,9.7,11.328125,10.205078125,9.700000000000017,11.33319871234562,11.136803054609647,12.041539
1984-04-06,12.4,11.671875,12.056640625,12.40000000000005,11.710144633606326,11.215900197466793,11.984356
1984-04-07,12.5,11.703125,12.630859375,12.49999999999997,11.672898208854708,11.019687452268728,11.205822
1984-04-08,9.0,11.4375,12.259765625,9.000000000000037,11.237142902007454,10.508920833599781,11.151975
1984-04-09,9.7,11.40625,13.888671875,9.700000000000001,11.363745916989881,11.491673296974373,11.899337
1984-04-10,10.1,11.59375,10.841796875,10.099999999999982,11.462346109392813,11.05554065472898,11.513138
1984-04-11,11.2,11.625,10.693359375,11.19999999999994,11.492434107684772,11.764181551110829,11.179235
1984-04-12,12.0,11.5,12.728515625,11.999999999999968,11.3126799180198,11.84332873589669,11.023957
1984-04-13,11.1,11.03125,13.994140625,11.099999999999993,10.965877861118521,11.913717422094214,11.047579
1984-04-14,10.8,11.4375,9.486328125,10.799999999999908,11.607921516785463,11.521790273230788,11.446729
1984-04-15,12.8,12.109375,10.904296875,12.799999999999939,11.716049819686246,11.812598699959407,10.709712
1984-04-16,9.8,11.359375,12.119140625,9.799999999999924,11.591452544715713,11.00364482856998,10.329602
1984-04-17,13.7,11.109375,8.146484375,13.699999999999662,11.27716135121794,10.718383441450776,10.256198
1984-04-18,11.0,10.921875,9.826171875,10.999999999999787,11.366019182354917,10.491595196609305,10.299415
1984-04-19,13.2,11.078125,11.505859375,13.199999999999996,11.256116702479426,10.555595196609303,10.469277
1984-04-20,13.0,10.921875,10.275390625,13.000000000000062,11.289951135210801,11.096020460929358,10.721217
1984-04-21,10.2,10.640625,8.44921875,10.200000000000127,10.994566886715754,10.733694116783386,11.021008
1984-04-22,13.2,10.671875,10.91015625,13.200000000000058,10.621080163857926,10.692312766489666,10.245523
1984-04-23,9.3,11.109375,10.951171875,9.300000000000074,11.195566061255178,10.358133307531677,10.566654
1984-04-24,11.1,11.078125,10.447265625,11.099999999999872,11.089371932862933,10.539619695126367,10.558146
1984-04-25,10.3,11.578125,8.7578125,10.299999999999885,11.636563293838519,10.215473371590566,10.563542
1984-04-26,8.7,11.015625,7.787109375,8.700000000000134,11.061611668825659,10.117413138621327,10.631898
1984-04-27,11.7,10.828125,8.5234375,11.700000000000031,10.98780600071236,10.618068181893994,10.711167
1984-04-28,12.5,11.078125,9.23046875,12.499999999999908,11.335706883641569,10.607960381878717,10.96182
1984-04-29,6.5,11.515625,9.443359375,6.499999999999913,11.463811486890824,10.081443748659149,9.702555
1984-04-30,9.6,11.578125,3.962890625,9.600000000000037,11.75097866973859,10.11121136231954,10.299453
1984-05-01,13.8,9.765625,8.931640625,13.799999999999974,9.660951620728122,10.35712339248661,10.6416855
1984-05-02,14.7,10.078125,10.017578125,14.699999999999797,9.978992359014018,10.492945705783516,10.526314
1984-05-03,9.1,9.484375,9.244140625,9.099999999999856,9.379336313057129,10.065311640945694,10.412761
1984-05-04,4.8,9.703125,10.169921875,4.799999999999988,9.567994854635911,9.883261781972362,10.338467
1984-05-05,3.3,8.984375,8.455078125,3.2999999999998764,9.149349448413082,9.35540533944976,9.800711
1984-05-06,3.5,9.453125,8.962890625,3.500000000000022,9.343367503508066,8.999393449523541,9.6388855
1984-05-07,5.7,9.671875,11.064453125,5.700000000000165,9.487903259650166,9.640940903642038,10.036525
1984-05-08,5.5,9.5,11.087890625,5.499999999999997,9.375579458365376,9.608989470697841,10.023185
1984-05-09,7.0,9.46875,9.44921875,7.000000000000007,9.439941064759417,9.543218450073832,9.757272
1984-05-10,9.5,9.4375,8.607421875,9.49999999999996,9.310979459185866,9.457639853043622,9.519903
1984-05-11,9.9,9.34375,9.8984375,9.899999999999899,9.220915682431452,9.333372669438585,9.319464
1984-05-12,4.9,9.15625,9.9609375,4.9000000000001815,9.128830654087261,9.127850140410516,10.078502
1984-05-13,6.3,8.8125,7.478515625,6.299999999999986,8.59910073102026,8.47699635028611,9.071203
1984-05-14,4.8,9.40625,7.990234375,4.800000000000066,9.422926567580921,8.947861100045142,9.358148
1984-05-15,6.2,10.171875,9.623046875,6.200000000000004,9.854486376044168,9.120357231960156,9.364895
1984-05-16,7.1,9.453125,10.939453125,7.099999999999928,9.66764769248525,8.705374302811963,8.506042
1984-05-17,7.5,8.921875,9.677734375,7.499999999999962,9.125794701010992,8.63830330675318,8.779493
1984-05-18,9.4,8.609375,11.044921875,9.399999999999931,9.094500757101597,8.699863081012765,9.050693
1984-05-19,8.7,8.734375,9.775390625,8.69999999999995,9.072267438546888,8.753871360241684,9.53447
1984-05-20,9.5,8.703125,6.392578125,9.49999999999976,8.923174005112541,8.389258728458213,8.303443
1984-05-21,12.1,8.578125,8.064453125,12.100000000000483,8.809571937511212,8.672797019465415,8.370216
1984-05-22,9.5,8.734375,9.177734375,9.500000000000004,8.75951672021585,8.777423427781532,8.600044
1984-05-23,9.3,9.171875,9.986328125,9.30000000000005,9.271761209024714,8.89778667397488,8.66911
1984-05-24,8.5,8.921875,12.978515625,8.5,8.938005282655988,8.964177756455618,8.744376
1984-05-25,8.0,9.296875,10.400390625,8.000000000000089,9.3650448685852,8.953139262992243,8.896895
1984-05-26,9.8,8.671875,9.9296875,9.800000000000226,8.87776240489312,9.061468409223489,9.4433
1984-05-27,6.2,8.609375,7.369140625,6.200000000000051,8.6210288706141,8.657410755794995,8.104145
1984-05-28,7.3,9.078125,10.435546875,7.30000000000004,9.150711934437027,8.94355126909335,8.5484495
1984-05-29,10.9,9.578125,9.068359375,10.900000000000036,9.602248043248746,9.120553977397545,8.53547
1984-05-30,10.0,9.671875,5.548828125,9.999999999999966,9.827173817508125,9.120553977397545,8.562189
1984-05-31,8.7,9.359375,9.240234375,8.699999999999905,9.337961892998068,8.995104457553973,8.650945
1984-06-01,9.0,7.296875,7.716796875,8.999999999999938,7.185821002235274,7.828152476206574,8.931318
1984-06-02,10.8,7.359375,7.927734375,10.799999999999903,7.384320968215838,7.544089435648343,8.638472
1984-06-03,12.4,6.921875,7.681640625,12.400000000000288,6.6887952146729655,7.579080280790463,8.365969
1984-06-04,7.2,7.234375,9.626953125,7.200000000000042,7.0598469398865085,7.439342200810997,8.68633
1984-06-05,7.2,6.828125,4.904296875,7.2,6.78109417031938,7.439342200810997,8.523675
1984-06-06,11.1,7.296875,7.515625,11.099999999999934,7.27819186662646,7.439342200810997,8.357263
1984-06-07,9.3,7.390625,6.6484375,9.299999999999983,7.153276280554061,7.396653183708222,8.232223
1984-06-08,10.1,7.0,6.05078125,10.100000000000103,6.900448839872529,7.314518876060964,8.251272
1984-06-09,3.9,6.71875,8.443359375,3.9000000000001007,6.845269673961236,7.23254885806555,8.465994
1984-06-10,5.0,6.84375,7.994140625,4.999999999999922,6.620438360801703,7.225517655095336,7.866928
1984-06-11,8.2,6.875,10.087890625,8.200000000000045,6.71276776768205,7.281065445441948,7.838176
1984-06-12,2.8,6.96875,6.490234375,2.8000000000000664,6.76057537599356,7.20930326277039,7.587546
1984-06-13,4.3,6.65625,8.646484375,4.299999999999998,6.533925094138653,7.20930326277039,7.3469367
1984-06-14,8.1,7.125,5.458984375,8.100000000000039,7.088299588484817,7.259667577605225,7.085903
1984-06-15,11.1,7.671875,7.255859375,11.099999999999982,7.379355757551319,7.236423258906542,7.939023
1984-06-16,4.7,6.671875,7.244140625,4.6999999999999575,7.072976301687069,7.187945404780887,8.403505
1984-06-17,5.3,6.390625,5.103515625,5.3000000000002325,6.43525360262683,7.1219795879108565,6.8930116
1984-06-18,10.0,6.171875,8.912109375,9.999999999999822,6.586352842352195,7.164217914299837,6.928364
1984-06-19,5.6,6.546875,8.560546875,5.60000000000002,6.7040121604531855,7.180800707243564,6.7438536
1984-06-20,2.2,6.546875,6.798828125,2.1999999999998554,6.857998368230935,7.180800707243564,6.6566057
1984-06-21,7.1,6.328125,5.529296875,7.10000000000005,6.474944958415108,7.159032880062356,6.9332113
1984-06-22,8.3,6.234375,11.392578125,8.30000000000012,6.284386101723001,7.134445053265648,7.439251
1984-06-23,8.6,6.421875,9.94140625,8.599999999999943,6.677089818226533,7.158701862313611,8.389158
1984-06-24,10.1,6.359375,10.392578125,10.099999999999588,6.247464184271824,7.029547026429525,6.87321
1984-06-25,8.3,6.859375,10.341796875,8.30000000000009,6.856896953835798,7.14241941484972,7.0551906
1984-06-26,7.2,6.515625,9.681640625,7.200000000000017,6.50950712679942,7.188498827957406,6.927814
1984-06-27,7.7,6.453125,6.849609375,7.699999999999985,6.5558532337324955,7.188498827957406,6.9501605
1984-06-28,7.8,6.765625,2.384765625,7.800000000000013,6.816084955340921,7.251140604140857,7.1432433
